name,type,start_time,duration,"data","error"
"Async TX","data",11.260305,0.000082,"j",
"Async TX","data",11.260392,0.000082,"0",
"Async TX","data",11.2604785,0.000082,".",
"Async TX","data",11.2605655,0.000082,"p",
"Async TX","data",11.2606525,0.000082,"c",
"Async TX","data",11.260739,0.000082,"o",
"Async TX","data",11.260826,0.000082,"=",
"Async TX","data",11.2609125,0.000082,"2",
"Async TX","data",11.2609995,0.000082,"0",
"Async TX","data",11.2610865,0.000082,"1",
"Async TX","data",11.261173,0.000082,"6",
"Async TX","data",11.26126,0.000082,"ÿ",
"Async TX","data",11.2613465,0.000082,"ÿ",
"Async TX","data",11.2614335,0.000082,"ÿ",
"Async TX","data",11.2615205,0.000082,"t",
"Async TX","data",11.261607,0.000082,"2",
"Async TX","data",11.261694,0.000082,".",
"Async TX","data",11.2617805,0.000082,"p",
"Async TX","data",11.2618675,0.000082,"c",
"Async TX","data",11.261954,0.000082,"o",
"Async TX","data",11.262041,0.000082,"=",
"Async TX","data",11.262128,0.000082,"2",
"Async TX","data",11.2622145,0.000082,"0",
"Async TX","data",11.2623015,0.000082,"1",
"Async TX","data",11.262388,0.000082,"6",
"Async TX","data",11.262475,0.000082,"ÿ",
"Async TX","data",11.262562,0.000082,"ÿ",
"Async TX","data",11.2626485,0.000082,"ÿ",
"Async TX","data",11.2673785,0.000082,"j",
"Async TX","data",11.267465,0.000082,"0",
"Async TX","data",11.267552,0.000082,".",
"Async TX","data",11.267639,0.000082,"v",
"Async TX","data",11.2677255,0.000082,"a",
"Async TX","data",11.2678125,0.000082,"l",
"Async TX","data",11.267899,0.000082,"=",
"Async TX","data",11.267986,0.000082,"0",
"Async TX","data",11.2680725,0.000082,"ÿ",
"Async TX","data",11.2681595,0.000082,"ÿ",
"Async TX","data",11.2682465,0.000082,"ÿ",
"Async TX","data",11.273124,0.000082,"t",
"Async TX","data",11.2732105,0.000082,"2",
"Async TX","data",11.2732975,0.000082,".",
"Async TX","data",11.273384,0.000082,"t",
"Async TX","data",11.273471,0.000082,"x",
"Async TX","data",11.2735575,0.000082,"t",
"Async TX","data",11.2736445,0.000082,"=",
"Async TX","data",11.2737315,0.000082,"""",
"Async TX","data",11.273818,0.000082,"0",
"Async TX","data",11.273905,0.000082,".",
"Async TX","data",11.2739915,0.000082,"0",
"Async TX","data",11.2740785,0.000082,"0",
"Async TX","data",11.2741655,0.000082,"""",
"Async TX","data",11.274252,0.000082,"ÿ",
"Async TX","data",11.274339,0.000082,"ÿ",
"Async TX","data",11.274426,0.000082,"ÿ",
"Async TX","data",11.2789485,0.000082,"t",
"Async TX","data",11.2790355,0.000082,"1",
"Async TX","data",11.279122,0.000082,"3",
"Async TX","data",11.279209,0.000082,".",
"Async TX","data",11.2792955,0.000082,"t",
"Async TX","data",11.2793825,0.000082,"x",
"Async TX","data",11.2794695,0.000082,"t",
"Async TX","data",11.279556,0.000082,"=",
"Async TX","data",11.279643,0.000082,"""",
"Async TX","data",11.27973,0.000082,"1",
"Async TX","data",11.2798165,0.000082,"0",
"Async TX","data",11.2799035,0.000082,"""",
"Async TX","data",11.27999,0.000082,"ÿ",
"Async TX","data",11.280077,0.000082,"ÿ",
"Async TX","data",11.280164,0.000082,"ÿ",
"Async TX","data",11.2846955,0.000082,"t",
"Async TX","data",11.284782,0.000082,"1",
"Async TX","data",11.284869,0.000082,".",
"Async TX","data",11.2849555,0.000082,"p",
"Async TX","data",11.2850425,0.000082,"c",
"Async TX","data",11.285129,0.000082,"o",
"Async TX","data",11.285216,0.000082,"=",
"Async TX","data",11.285303,0.000082,"2",
"Async TX","data",11.2853895,0.000082,"0",
"Async TX","data",11.2854765,0.000082,"2",
"Async TX","data",11.285563,0.000082,"4",
"Async TX","data",11.28565,0.000082,"ÿ",
"Async TX","data",11.2857365,0.000082,"ÿ",
"Async TX","data",11.2858235,0.000082,"ÿ",
"Async TX","data",11.2950505,0.000082,"t",
"Async TX","data",11.295137,0.000082,"0",
"Async TX","data",11.295224,0.000082,".",
"Async TX","data",11.295311,0.000082,"t",
"Async TX","data",11.2953975,0.000082,"x",
"Async TX","data",11.2954845,0.000082,"t",
"Async TX","data",11.295571,0.000082,"=",
"Async TX","data",11.295658,0.000082,"""",
"Async TX","data",11.2957445,0.000082,"0",
"Async TX","data",11.2958315,0.000082,".",
"Async TX","data",11.2959185,0.000082,"0",
"Async TX","data",11.296005,0.000082,"""",
"Async TX","data",11.296092,0.000082,"ÿ",
"Async TX","data",11.2961785,0.000082,"ÿ",
"Async TX","data",11.2962655,0.000082,"ÿ",
"Async TX","data",11.300206,0.000082,"t",
"Async TX","data",11.3002925,0.000082,"5",
"Async TX","data",11.3003795,0.000082,".",
"Async TX","data",11.3004665,0.000082,"t",
"Async TX","data",11.300553,0.000082,"x",
"Async TX","data",11.30064,0.000082,"t",
"Async TX","data",11.3007265,0.000082,"=",
"Async TX","data",11.3008135,0.000082,"""",
"Async TX","data",11.3009,0.000082,"0",
"Async TX","data",11.300987,0.000082,".",
"Async TX","data",11.3010735,0.000082,"0",
"Async TX","data",11.3011605,0.000082,"""",
"Async TX","data",11.3012475,0.000082,"ÿ",
"Async TX","data",11.301334,0.000082,"ÿ",
"Async TX","data",11.301421,0.000082,"ÿ",
"Async TX","data",11.3060655,0.000082,"t",
"Async TX","data",11.306152,0.000082,"4",
"Async TX","data",11.306239,0.000082,".",
"Async TX","data",11.306326,0.000082,"t",
"Async TX","data",11.3064125,0.000082,"x",
"Async TX","data",11.3064995,0.000082,"t",
"Async TX","data",11.306586,0.000082,"=",
"Async TX","data",11.306673,0.000082,"""",
"Async TX","data",11.30676,0.000082,"0",
"Async TX","data",11.3068465,0.000082,".",
"Async TX","data",11.3069335,0.000082,"0",
"Async TX","data",11.30702,0.000082,"""",
"Async TX","data",11.307107,0.000082,"ÿ",
"Async TX","data",11.3071935,0.000082,"ÿ",
"Async TX","data",11.3072805,0.000082,"ÿ",
"Async TX","data",11.3115075,0.000082,"t",
"Async TX","data",11.311594,0.000082,"6",
"Async TX","data",11.311681,0.000082,".",
"Async TX","data",11.311768,0.000082,"t",
"Async TX","data",11.3118545,0.000082,"x",
"Async TX","data",11.3119415,0.000082,"t",
"Async TX","data",11.312028,0.000082,"=",
"Async TX","data",11.312115,0.000082,"""",
"Async TX","data",11.312202,0.000082,"0",
"Async TX","data",11.3122885,0.000082,".",
"Async TX","data",11.3123755,0.000082,"0",
"Async TX","data",11.3124625,0.000082,"""",
"Async TX","data",11.312549,0.000082,"ÿ",
"Async TX","data",11.312636,0.000082,"ÿ",
"Async TX","data",11.3127225,0.000082,"ÿ",
"Async TX","data",11.3174025,0.000082,"j",
"Async TX","data",11.317489,0.000082,"2",
"Async TX","data",11.317576,0.000082,".",
"Async TX","data",11.317663,0.000082,"v",
"Async TX","data",11.3177495,0.000082,"a",
"Async TX","data",11.3178365,0.000082,"l",
"Async TX","data",11.317923,0.000082,"=",
"Async TX","data",11.31801,0.000082,"0",
"Async TX","data",11.318097,0.000082,"ÿ",
"Async TX","data",11.3181835,0.000082,"ÿ",
"Async TX","data",11.3182705,0.000082,"ÿ",
"Async TX","data",11.3225415,0.000082,"j",
"Async TX","data",11.322628,0.000082,"1",
"Async TX","data",11.322715,0.000082,".",
"Async TX","data",11.3228015,0.000082,"v",
"Async TX","data",11.3228885,0.000082,"a",
"Async TX","data",11.322975,0.000082,"l",
"Async TX","data",11.323062,0.000082,"=",
"Async TX","data",11.323149,0.000082,"0",
"Async TX","data",11.3232355,0.000082,"ÿ",
"Async TX","data",11.3233225,0.000082,"ÿ",
"Async TX","data",11.3234095,0.000082,"ÿ",
"Async TX","data",11.328096,0.000082,"t",
"Async TX","data",11.328183,0.000082,"7",
"Async TX","data",11.32827,0.000082,".",
"Async TX","data",11.3283565,0.000082,"t",
"Async TX","data",11.3284435,0.000082,"x",
"Async TX","data",11.32853,0.000082,"t",
"Async TX","data",11.328617,0.000082,"=",
"Async TX","data",11.3287035,0.000082,"""",
"Async TX","data",11.3287905,0.000082,"0",
"Async TX","data",11.328877,0.000082,"%",
"Async TX","data",11.328964,0.000082,"""",
"Async TX","data",11.329051,0.000082,"ÿ",
"Async TX","data",11.3291375,0.000082,"ÿ",
"Async TX","data",11.3292245,0.000082,"ÿ",
"Async TX","data",11.3338595,0.000082,"j",
"Async TX","data",11.3339465,0.000082,"0",
"Async TX","data",11.3340335,0.000082,".",
"Async TX","data",11.33412,0.000082,"p",
"Async TX","data",11.334207,0.000082,"c",
"Async TX","data",11.334294,0.000082,"o",
"Async TX","data",11.3343805,0.000082,"=",
"Async TX","data",11.3344675,0.000082,"2",
"Async TX","data",11.3345545,0.000082,"0",
"Async TX","data",11.334641,0.000082,"1",
"Async TX","data",11.334728,0.000082,"6",
"Async TX","data",11.334815,0.000082,"ÿ",
"Async TX","data",11.3349015,0.000082,"ÿ",
"Async TX","data",11.3349885,0.000082,"ÿ",
"Async TX","data",11.3350755,0.000082,"t",
"Async TX","data",11.335162,0.000082,"2",
"Async TX","data",11.335249,0.000082,".",
"Async TX","data",11.335336,0.000082,"p",
"Async TX","data",11.3354225,0.000082,"c",
"Async TX","data",11.3355095,0.000082,"o",
"Async TX","data",11.3355965,0.000082,"=",
"Async TX","data",11.335683,0.000082,"2",
"Async TX","data",11.33577,0.000082,"0",
"Async TX","data",11.335857,0.000082,"1",
"Async TX","data",11.335944,0.000082,"6",
"Async TX","data",11.3360305,0.000082,"ÿ",
"Async TX","data",11.3361175,0.000082,"ÿ",
"Async TX","data",11.3362045,0.000082,"ÿ",
"Async TX","data",11.3408405,0.000082,"j",
"Async TX","data",11.3409275,0.000082,"0",
"Async TX","data",11.3410145,0.000082,".",
"Async TX","data",11.341101,0.000082,"v",
"Async TX","data",11.341188,0.000082,"a",
"Async TX","data",11.3412745,0.000082,"l",
"Async TX","data",11.3413615,0.000082,"=",
"Async TX","data",11.3414485,0.000082,"0",
"Async TX","data",11.341535,0.000082,"ÿ",
"Async TX","data",11.341622,0.000082,"ÿ",
"Async TX","data",11.341709,0.000082,"ÿ",
"Async TX","data",11.346136,0.000082,"t",
"Async TX","data",11.346223,0.000082,"2",
"Async TX","data",11.3463095,0.000082,".",
"Async TX","data",11.3463965,0.000082,"t",
"Async TX","data",11.346483,0.000082,"x",
"Async TX","data",11.34657,0.000082,"t",
"Async TX","data",11.346657,0.000082,"=",
"Async TX","data",11.3467435,0.000082,"""",
"Async TX","data",11.3468305,0.000082,"0",
"Async TX","data",11.346917,0.000082,".",
"Async TX","data",11.347004,0.000082,"0",
"Async TX","data",11.347091,0.000082,"0",
"Async TX","data",11.3471775,0.000082,"""",
"Async TX","data",11.3472645,0.000082,"ÿ",
"Async TX","data",11.347351,0.000082,"ÿ",
"Async TX","data",11.347438,0.000082,"ÿ",
"Async TX","data",11.3519255,0.000082,"t",
"Async TX","data",11.3520125,0.000082,"1",
"Async TX","data",11.3520995,0.000082,"3",
"Async TX","data",11.352186,0.000082,".",
"Async TX","data",11.352273,0.000082,"t",
"Async TX","data",11.35236,0.000082,"x",
"Async TX","data",11.3524465,0.000082,"t",
"Async TX","data",11.3525335,0.000082,"=",
"Async TX","data",11.3526205,0.000082,"""",
"Async TX","data",11.352707,0.000082,"1",
"Async TX","data",11.352794,0.000082,"0",
"Async TX","data",11.352881,0.000082,"""",
"Async TX","data",11.3529675,0.000082,"ÿ",
"Async TX","data",11.3530545,0.000082,"ÿ",
"Async TX","data",11.3531415,0.000082,"ÿ",
"Async TX","data",11.357716,0.000082,"t",
"Async TX","data",11.357803,0.000082,"1",
"Async TX","data",11.3578895,0.000082,".",
"Async TX","data",11.3579765,0.000082,"p",
"Async TX","data",11.3580635,0.000082,"c",
"Async TX","data",11.35815,0.000082,"o",
"Async TX","data",11.358237,0.000082,"=",
"Async TX","data",11.358324,0.000082,"2",
"Async TX","data",11.3584105,0.000082,"0",
"Async TX","data",11.3584975,0.000082,"2",
"Async TX","data",11.358584,0.000082,"4",
"Async TX","data",11.358671,0.000082,"ÿ",
"Async TX","data",11.358758,0.000082,"ÿ",
"Async TX","data",11.3588445,0.000082,"ÿ",
"Async TX","data",11.3677685,0.000082,"t",
"Async TX","data",11.367855,0.000082,"0",
"Async TX","data",11.367942,0.000082,".",
"Async TX","data",11.3680285,0.000082,"t",
"Async TX","data",11.3681155,0.000082,"x",
"Async TX","data",11.3682025,0.000082,"t",
"Async TX","data",11.368289,0.000082,"=",
"Async TX","data",11.368376,0.000082,"""",
"Async TX","data",11.3684625,0.000082,"0",
"Async TX","data",11.3685495,0.000082,".",
"Async TX","data",11.3686365,0.000082,"0",
"Async TX","data",11.368723,0.000082,"""",
"Async TX","data",11.36881,0.000082,"ÿ",
"Async TX","data",11.3688965,0.000082,"ÿ",
"Async TX","data",11.3689835,0.000082,"ÿ",
"Async TX","data",11.3733935,0.000082,"t",
"Async TX","data",11.3734805,0.000082,"5",
"Async TX","data",11.3735675,0.000082,".",
"Async TX","data",11.373654,0.000082,"t",
"Async TX","data",11.373741,0.000082,"x",
"Async TX","data",11.3738275,0.000082,"t",
"Async TX","data",11.3739145,0.000082,"=",
"Async TX","data",11.3740015,0.000082,"""",
"Async TX","data",11.374088,0.000082,"0",
"Async TX","data",11.374175,0.000082,".",
"Async TX","data",11.3742615,0.000082,"0",
"Async TX","data",11.3743485,0.000082,"""",
"Async TX","data",11.374435,0.000082,"ÿ",
"Async TX","data",11.374522,0.000082,"ÿ",
"Async TX","data",11.374609,0.000082,"ÿ",
"Async TX","data",11.3791835,0.000082,"t",
"Async TX","data",11.37927,0.000082,"4",
"Async TX","data",11.379357,0.000082,".",
"Async TX","data",11.379444,0.000082,"t",
"Async TX","data",11.3795305,0.000082,"x",
"Async TX","data",11.3796175,0.000082,"t",
"Async TX","data",11.3797045,0.000082,"=",
"Async TX","data",11.379791,0.000082,"""",
"Async TX","data",11.379878,0.000082,"0",
"Async TX","data",11.379965,0.000082,".",
"Async TX","data",11.3800515,0.000082,"0",
"Async TX","data",11.3801385,0.000082,"""",
"Async TX","data",11.380225,0.000082,"ÿ",
"Async TX","data",11.380312,0.000082,"ÿ",
"Async TX","data",11.380399,0.000082,"ÿ",
"Async TX","data",11.384765,0.000082,"t",
"Async TX","data",11.3848515,0.000082,"6",
"Async TX","data",11.3849385,0.000082,".",
"Async TX","data",11.3850255,0.000082,"t",
"Async TX","data",11.385112,0.000082,"x",
"Async TX","data",11.385199,0.000082,"t",
"Async TX","data",11.385286,0.000082,"=",
"Async TX","data",11.3853725,0.000082,"""",
"Async TX","data",11.3854595,0.000082,"0",
"Async TX","data",11.3855465,0.000082,".",
"Async TX","data",11.385633,0.000082,"0",
"Async TX","data",11.38572,0.000082,"""",
"Async TX","data",11.385807,0.000082,"ÿ",
"Async TX","data",11.3858935,0.000082,"ÿ",
"Async TX","data",11.3859805,0.000082,"ÿ",
"Async TX","data",11.3895495,0.000082,"j",
"Async TX","data",11.3896365,0.000082,"2",
"Async TX","data",11.389723,0.000082,".",
"Async TX","data",11.38981,0.000082,"v",
"Async TX","data",11.389897,0.000082,"a",
"Async TX","data",11.3899835,0.000082,"l",
"Async TX","data",11.3900705,0.000082,"=",
"Async TX","data",11.3901575,0.000082,"0",
"Async TX","data",11.390244,0.000082,"ÿ",
"Async TX","data",11.390331,0.000082,"ÿ",
"Async TX","data",11.390418,0.000082,"ÿ",
"Async TX","data",11.39501,0.000082,"j",
"Async TX","data",11.395097,0.000082,"1",
"Async TX","data",11.395184,0.000082,".",
"Async TX","data",11.3952705,0.000082,"v",
"Async TX","data",11.3953575,0.000082,"a",
"Async TX","data",11.395444,0.000082,"l",
"Async TX","data",11.395531,0.000082,"=",
"Async TX","data",11.395618,0.000082,"0",
"Async TX","data",11.3957045,0.000082,"ÿ",
"Async TX","data",11.3957915,0.000082,"ÿ",
"Async TX","data",11.395878,0.000082,"ÿ",
"Async TX","data",11.400123,0.000082,"t",
"Async TX","data",11.40021,0.000082,"7",
"Async TX","data",11.4002965,0.000082,".",
"Async TX","data",11.4003835,0.000082,"t",
"Async TX","data",11.4004705,0.000082,"x",
"Async TX","data",11.400557,0.000082,"t",
"Async TX","data",11.400644,0.000082,"=",
"Async TX","data",11.400731,0.000082,"""",
"Async TX","data",11.4008175,0.000082,"0",
"Async TX","data",11.4009045,0.000082,"%",
"Async TX","data",11.4009915,0.000082,"""",
"Async TX","data",11.401078,0.000082,"ÿ",
"Async TX","data",11.401165,0.000082,"ÿ",
"Async TX","data",11.4012515,0.000082,"ÿ",
"Async TX","data",11.4062425,0.000082,"j",
"Async TX","data",11.4063295,0.000082,"0",
"Async TX","data",11.406416,0.000082,".",
"Async TX","data",11.406503,0.000082,"p",
"Async TX","data",11.4065895,0.000082,"c",
"Async TX","data",11.4066765,0.000082,"o",
"Async TX","data",11.406763,0.000082,"=",
"Async TX","data",11.40685,0.000082,"2",
"Async TX","data",11.406937,0.000082,"0",
"Async TX","data",11.4070235,0.000082,"1",
"Async TX","data",11.4071105,0.000082,"6",
"Async TX","data",11.407197,0.000082,"ÿ",
"Async TX","data",11.407284,0.000082,"ÿ",
"Async TX","data",11.4073705,0.000082,"ÿ",
"Async TX","data",11.4074575,0.000082,"t",
"Async TX","data",11.407544,0.000082,"2",
"Async TX","data",11.407631,0.000082,".",
"Async TX","data",11.4077175,0.000082,"p",
"Async TX","data",11.4078045,0.000082,"c",
"Async TX","data",11.4078915,0.000082,"o",
"Async TX","data",11.407978,0.000082,"=",
"Async TX","data",11.408065,0.000082,"2",
"Async TX","data",11.4081515,0.000082,"0",
"Async TX","data",11.4082385,0.000082,"1",
"Async TX","data",11.408325,0.000082,"6",
"Async TX","data",11.408412,0.000082,"ÿ",
"Async TX","data",11.408499,0.000082,"ÿ",
"Async TX","data",11.4085855,0.000082,"ÿ",
"Async TX","data",11.4129865,0.000082,"j",
"Async TX","data",11.4130735,0.000082,"0",
"Async TX","data",11.41316,0.000082,".",
"Async TX","data",11.413247,0.000082,"v",
"Async TX","data",11.4133335,0.000082,"a",
"Async TX","data",11.4134205,0.000082,"l",
"Async TX","data",11.4135075,0.000082,"=",
"Async TX","data",11.413594,0.000082,"0",
"Async TX","data",11.413681,0.000082,"ÿ",
"Async TX","data",11.4137675,0.000082,"ÿ",
"Async TX","data",11.4138545,0.000082,"ÿ",
"Async TX","data",11.4186015,0.000082,"t",
"Async TX","data",11.4186885,0.000082,"2",
"Async TX","data",11.418775,0.000082,".",
"Async TX","data",11.418862,0.000082,"t",
"Async TX","data",11.4189485,0.000082,"x",
"Async TX","data",11.4190355,0.000082,"t",
"Async TX","data",11.4191225,0.000082,"=",
"Async TX","data",11.419209,0.000082,"""",
"Async TX","data",11.419296,0.000082,"0",
"Async TX","data",11.419383,0.000082,".",
"Async TX","data",11.4194695,0.000082,"0",
"Async TX","data",11.4195565,0.000082,"0",
"Async TX","data",11.419643,0.000082,"""",
"Async TX","data",11.41973,0.000082,"ÿ",
"Async TX","data",11.419817,0.000082,"ÿ",
"Async TX","data",11.4199035,0.000082,"ÿ",
"Async TX","data",11.424514,0.000082,"t",
"Async TX","data",11.424601,0.000082,"1",
"Async TX","data",11.4246875,0.000082,"3",
"Async TX","data",11.4247745,0.000082,".",
"Async TX","data",11.424861,0.000082,"t",
"Async TX","data",11.424948,0.000082,"x",
"Async TX","data",11.425035,0.000082,"t",
"Async TX","data",11.4251215,0.000082,"=",
"Async TX","data",11.4252085,0.000082,"""",
"Async TX","data",11.425295,0.000082,"1",
"Async TX","data",11.425382,0.000082,"0",
"Async TX","data",11.425469,0.000082,"""",
"Async TX","data",11.4255555,0.000082,"ÿ",
"Async TX","data",11.4256425,0.000082,"ÿ",
"Async TX","data",11.425729,0.000082,"ÿ",
"Async TX","data",11.4305455,0.000082,"t",
"Async TX","data",11.4306325,0.000082,"1",
"Async TX","data",11.430719,0.000082,".",
"Async TX","data",11.430806,0.000082,"p",
"Async TX","data",11.430893,0.000082,"c",
"Async TX","data",11.4309795,0.000082,"o",
"Async TX","data",11.4310665,0.000082,"=",
"Async TX","data",11.431153,0.000082,"2",
"Async TX","data",11.43124,0.000082,"0",
"Async TX","data",11.431327,0.000082,"2",
"Async TX","data",11.4314135,0.000082,"4",
"Async TX","data",11.4315005,0.000082,"ÿ",
"Async TX","data",11.431587,0.000082,"ÿ",
"Async TX","data",11.431674,0.000082,"ÿ",
"Async TX","data",11.440188,0.000082,"t",
"Async TX","data",11.440275,0.000082,"0",
"Async TX","data",11.440362,0.000082,".",
"Async TX","data",11.4404485,0.000082,"t",
"Async TX","data",11.4405355,0.000082,"x",
"Async TX","data",11.440622,0.000082,"t",
"Async TX","data",11.440709,0.000082,"=",
"Async TX","data",11.440796,0.000082,"""",
"Async TX","data",11.4408825,0.000082,"0",
"Async TX","data",11.4409695,0.000082,".",
"Async TX","data",11.4410565,0.000082,"0",
"Async TX","data",11.441143,0.000082,"""",
"Async TX","data",11.44123,0.000082,"ÿ",
"Async TX","data",11.441317,0.000082,"ÿ",
"Async TX","data",11.4414035,0.000082,"ÿ",
"Async TX","data",11.44603,0.000082,"t",
"Async TX","data",11.446117,0.000082,"5",
"Async TX","data",11.446204,0.000082,".",
"Async TX","data",11.4462905,0.000082,"t",
"Async TX","data",11.4463775,0.000082,"x",
"Async TX","data",11.446464,0.000082,"t",
"Async TX","data",11.446551,0.000082,"=",
"Async TX","data",11.4466375,0.000082,"""",
"Async TX","data",11.4467245,0.000082,"0",
"Async TX","data",11.4468115,0.000082,".",
"Async TX","data",11.446898,0.000082,"0",
"Async TX","data",11.446985,0.000082,"""",
"Async TX","data",11.447072,0.000082,"ÿ",
"Async TX","data",11.4471585,0.000082,"ÿ",
"Async TX","data",11.4472455,0.000082,"ÿ",
"Async TX","data",11.451498,0.000082,"t",
"Async TX","data",11.451585,0.000082,"4",
"Async TX","data",11.4516715,0.000082,".",
"Async TX","data",11.4517585,0.000082,"t",
"Async TX","data",11.451845,0.000082,"x",
"Async TX","data",11.451932,0.000082,"t",
"Async TX","data",11.452019,0.000082,"=",
"Async TX","data",11.4521055,0.000082,"""",
"Async TX","data",11.4521925,0.000082,"0",
"Async TX","data",11.4522795,0.000082,".",
"Async TX","data",11.452366,0.000082,"0",
"Async TX","data",11.452453,0.000082,"""",
"Async TX","data",11.4525395,0.000082,"ÿ",
"Async TX","data",11.4526265,0.000082,"ÿ",
"Async TX","data",11.4527135,0.000082,"ÿ",
"Async TX","data",11.457418,0.000082,"t",
"Async TX","data",11.4575045,0.000082,"6",
"Async TX","data",11.4575915,0.000082,".",
"Async TX","data",11.4576785,0.000082,"t",
"Async TX","data",11.457765,0.000082,"x",
"Async TX","data",11.457852,0.000082,"t",
"Async TX","data",11.457939,0.000082,"=",
"Async TX","data",11.4580255,0.000082,"""",
"Async TX","data",11.4581125,0.000082,"0",
"Async TX","data",11.458199,0.000082,".",
"Async TX","data",11.458286,0.000082,"0",
"Async TX","data",11.458373,0.000082,"""",
"Async TX","data",11.4584595,0.000082,"ÿ",
"Async TX","data",11.4585465,0.000082,"ÿ",
"Async TX","data",11.458633,0.000082,"ÿ",
"Async TX","data",11.4630955,0.000082,"j",
"Async TX","data",11.463182,0.000082,"2",
"Async TX","data",11.463269,0.000082,".",
"Async TX","data",11.463356,0.000082,"v",
"Async TX","data",11.4634425,0.000082,"a",
"Async TX","data",11.4635295,0.000082,"l",
"Async TX","data",11.4636165,0.000082,"=",
"Async TX","data",11.463703,0.000082,"0",
"Async TX","data",11.46379,0.000082,"ÿ",
"Async TX","data",11.463877,0.000082,"ÿ",
"Async TX","data",11.4639635,0.000082,"ÿ",
"Async TX","data",11.468478,0.000082,"j",
"Async TX","data",11.468565,0.000082,"1",
"Async TX","data",11.4686515,0.000082,".",
"Async TX","data",11.4687385,0.000082,"v",
"Async TX","data",11.4688255,0.000082,"a",
"Async TX","data",11.468912,0.000082,"l",
"Async TX","data",11.468999,0.000082,"=",
"Async TX","data",11.469086,0.000082,"0",
"Async TX","data",11.4691725,0.000082,"ÿ",
"Async TX","data",11.4692595,0.000082,"ÿ",
"Async TX","data",11.469346,0.000082,"ÿ",
"Async TX","data",11.4737045,0.000082,"t",
"Async TX","data",11.4737915,0.000082,"7",
"Async TX","data",11.473878,0.000082,".",
"Async TX","data",11.473965,0.000082,"t",
"Async TX","data",11.474052,0.000082,"x",
"Async TX","data",11.4741385,0.000082,"t",
"Async TX","data",11.4742255,0.000082,"=",
"Async TX","data",11.4743125,0.000082,"""",
"Async TX","data",11.474399,0.000082,"0",
"Async TX","data",11.474486,0.000082,"%",
"Async TX","data",11.4745725,0.000082,"""",
"Async TX","data",11.4746595,0.000082,"ÿ",
"Async TX","data",11.4747465,0.000082,"ÿ",
"Async TX","data",11.474833,0.000082,"ÿ",
"Async TX","data",11.479381,0.000082,"j",
"Async TX","data",11.479468,0.000082,"0",
"Async TX","data",11.4795545,0.000082,".",
"Async TX","data",11.4796415,0.000082,"p",
"Async TX","data",11.4797285,0.000082,"c",
"Async TX","data",11.479815,0.000082,"o",
"Async TX","data",11.479902,0.000082,"=",
"Async TX","data",11.479989,0.000082,"2",
"Async TX","data",11.4800755,0.000082,"0",
"Async TX","data",11.4801625,0.000082,"1",
"Async TX","data",11.4802495,0.000082,"6",
"Async TX","data",11.480336,0.000082,"ÿ",
"Async TX","data",11.480423,0.000082,"ÿ",
"Async TX","data",11.48051,0.000082,"ÿ",
"Async TX","data",11.4805965,0.000082,"t",
"Async TX","data",11.4806835,0.000082,"2",
"Async TX","data",11.4807705,0.000082,".",
"Async TX","data",11.480857,0.000082,"p",
"Async TX","data",11.480944,0.000082,"c",
"Async TX","data",11.481031,0.000082,"o",
"Async TX","data",11.4811175,0.000082,"=",
"Async TX","data",11.4812045,0.000082,"2",
"Async TX","data",11.4812915,0.000082,"0",
"Async TX","data",11.481378,0.000082,"1",
"Async TX","data",11.481465,0.000082,"6",
"Async TX","data",11.4815515,0.000082,"ÿ",
"Async TX","data",11.4816385,0.000082,"ÿ",
"Async TX","data",11.4817255,0.000082,"ÿ",
"Async TX","data",11.486214,0.000082,"j",
"Async TX","data",11.486301,0.000082,"0",
"Async TX","data",11.486388,0.000082,".",
"Async TX","data",11.4864745,0.000082,"v",
"Async TX","data",11.4865615,0.000082,"a",
"Async TX","data",11.486648,0.000082,"l",
"Async TX","data",11.486735,0.000082,"=",
"Async TX","data",11.486822,0.000082,"0",
"Async TX","data",11.4869085,0.000082,"ÿ",
"Async TX","data",11.4869955,0.000082,"ÿ",
"Async TX","data",11.487082,0.000082,"ÿ",
"Async TX","data",11.4915795,0.000082,"t",
"Async TX","data",11.491666,0.000082,"2",
"Async TX","data",11.491753,0.000082,".",
"Async TX","data",11.4918395,0.000082,"t",
"Async TX","data",11.4919265,0.000082,"x",
"Async TX","data",11.492013,0.000082,"t",
"Async TX","data",11.4921,0.000082,"=",
"Async TX","data",11.492187,0.000082,"""",
"Async TX","data",11.4922735,0.000082,"0",
"Async TX","data",11.4923605,0.000082,".",
"Async TX","data",11.492447,0.000082,"0",
"Async TX","data",11.492534,0.000082,"0",
"Async TX","data",11.492621,0.000082,"""",
"Async TX","data",11.4927075,0.000082,"ÿ",
"Async TX","data",11.4927945,0.000082,"ÿ",
"Async TX","data",11.4928815,0.000082,"ÿ",
"Async TX","data",11.497326,0.000082,"t",
"Async TX","data",11.4974125,0.000082,"1",
"Async TX","data",11.4974995,0.000082,"3",
"Async TX","data",11.4975865,0.000082,".",
"Async TX","data",11.497673,0.000082,"t",
"Async TX","data",11.49776,0.000082,"x",
"Async TX","data",11.4978465,0.000082,"t",
"Async TX","data",11.4979335,0.000082,"=",
"Async TX","data",11.49802,0.000082,"""",
"Async TX","data",11.498107,0.000082,"1",
"Async TX","data",11.4981935,0.000082,"0",
"Async TX","data",11.4982805,0.000082,"""",
